filename,coarse
667c0180bb24b9f1982871d8b781a0eb9a647ccf.jpg,4
7947ce987deae2e130b5453f479fb97e776a9cd8.jpg,0
c34eb8833e48c126bb4f9a1448ae3ba8d334dd3a.jpg,4
fbaff3edd54779728d4a8c2c0f5be94cc44e0e3c.jpg,4
2577cf6c4838da9b79c402291e65ee2d56a332b0.jpg,5
8850a013e6710a959839d4678f5e4740d66430b6.jpg,5
59a5a52c05b1c93257e01e60f9af6295cf492382.jpg,4
2dbd9a4e0f707c94acb5933837e7376cb396c1d3.jpg,4
af0ae4982c13c4fb3f3f5305e74ce7094cdec6a2.jpg,4
fe0963007c1d28ed1a27f6677c033ec8b28709a6.jpg,4
651ab79cbb0e880fd7c20eac919f5d56f7fed120.jpg,4
562dc66ad8ded7fe79d5d35896096fc1b949759b.jpg,0
e0e7b390af2612d6d262d60a6858e21481f86708.jpg,5
c7f88d1b977f7d0b31895dcee358229f1ea39a32.jpg,4
3ed13ca2134338f1d1078b7693493ea4321e4de0.jpg,0
65f9bb96813c9edd72cdeb9d72102a4b1c8db844.jpg,5
7a52ba873dc2c185d02695b743a1bcda9c0a8b18.jpg,0
e383b3adbfd5951a16579471d2ad6f4587d6a683.jpg,4
1ce410df3dc6eb28d15ee83ce7d3392020783411.jpg,5
91c131a217cda6ecc8515047dd573de43aacaa87.jpg,4
c5c5681690eba2cbf0f2875dcdf2ef4758fb3ef7.jpg,4
bbe7fce3ed57f75f5c7ed3cc4b867ed1171ec49c.jpg,4
dd2dfcf03044930f4229dfefdfaef10d5677e61d.jpg,4
afd9fd1a6602bdeeacce8c9bcfaae90372945604.jpg,4
e8d6c484d7dc6c6b3a9d96dd02cbcad0593201a8.jpg,4
7547c7415352927f8b50e68731e49c6c114e7015.jpg,0
b880c885fe738be822a62798271917c65259cd05.jpg,4
1efbd3668504fc37f491ec17e8b9aafb75cbe236.jpg,0
5aa558ebbc788202c08c956005452bd20a3bb95c.jpg,4
622b33104e8ee49fd89dd5673a00073ff8cc1737.jpg,4
aad901cecf0d79cd2ae7e5777b111845d4d1d560.jpg,4
afe7c7e2fd38b1c77090d847e2c0126456c88040.jpg,5
8135b41175fc7e18a24f31f4248bf27d3fd14ca8.jpg,5
2c03e281c7c2dcd9e21712bf74568950f93823b4.jpg,5
ee9dd15e2693b9c83fb64d25ad9b1c39babb2220.jpg,4
3b77d26e192966bd55390730c9032e3ecd2f0856.jpg,5
09b259b1871ace4842e6509653fdaea905ea0692.jpg,4
be9eb4f2813f6f4d2236b87bfb2c8d4abe3f2a2a.jpg,4
d6acafed6cfeea47d95d42cb3c806591b43d1f20.jpg,5
1a5d7b47942e533ae14cfce7f89b332308958a42.jpg,5
41e317064c85b17b497a1364001fe1937e26154d.jpg,5
d0413f692f4113d509f958b4a4fb08c6605735f5.jpg,4
c3df86dd7590054ac0def360d29b8d75af59add6.jpg,0
4037353e6bfd33b33eb85fe2a6ed2aba96d15314.jpg,4
a9187f018b71109dc9c806035dd6f5e80f3f04f1.jpg,4
f56c13190a94006ea5520f78798f086943aa0285.jpg,4
155d6de215323a0005cfe47a379c3e40aec915b3.jpg,0
a172701ff2ecc0f27a68650b159b88575e17456d.jpg,4
f7f3b9ba94aec7f8646a69acb4c5ad6e9c6371e5.jpg,4
c545fc0bcd6c69f031e06beb1655ef730ef31cc9.jpg,5
e3ba420fffa9a3018c1df50db24c5afff792130d.jpg,4
bf91348b247e7b14883c2a31255be80a49719e5c.jpg,4
0530a64426a63d51a83f2684dfbb2937084138ba.jpg,4
2ca9711d2d299080b17c2d752f234472d14dbbf5.jpg,4
50a6e47031ca3dd671937efb8b3da1dccf7eba94.jpg,5
8a0a297464f09080a252fa26a8450374e8888e69.jpg,4
9ba7ef9718ecdc93923bb6e45b85fd1d55be9484.jpg,5
e0d87e8897748888e26c33f260b61fc7ec6df37f.jpg,4
9106f61ef70d7b55a3fb6765127a409341db5971.jpg,4
cc58f9b69f5202aaa372a46065fb681cd8738084.jpg,4
3aff79bab67ff6fde6b688106b794819f13381a4.jpg,4
8e45509961affb5a5fd19d984a1b517ba651217f.jpg,4
ac24ddc8ce65255a2099b5cccd470aa3fe25a1b0.jpg,5
76f06c5cfdb5f446d430ce2968a12f262a0bd5f2.jpg,4
